asin;helpful_vote;parent_asin;rating;text;timestamp;title;user_id;verified_purchase
B0776K7Z5F;0;B0776K7Z5F;4.0;Action packed sometimes the prodigy references got a little out of hand.  But the writer jerked you right back with another action packed scene!!!;1550108994275;Wow great  Ride !!;AF7DXC2NYY7WGPYYGAEW364TNGOA;False
0545162076;1;0545162076;5.0;These books will be your absolute life. I suggest watching the first 3 movies then reading the complete series. It gives you a real feel for the characters which you absolutely fall in love with. These books will consume your time. You'll want to do nothing but read and read and read and eat and read and read, my life in a nutshell for the 5 weeks I was reading these books. They're just so appealing, and of course sad in the sense that this story, along with the characters, aren't real. They're all great books and you're going to be really sad when its over.;1398386756000;Be prepared to be depressed when its over;AECUMOXMLEUVETT36YSF22GJSKKA;True
B000QCNDG0;0;B000QCNDG0;5.0;Perfect quality! Came wrapped in Mylar and taped sleeve!;1660773575998;Perfect;AFB2NS3P53OEMV7O56XW63IT2LZA;True
1937009645;0;1937009645;4.0;"&#34;In 1993, David Koresh predicted the end of the world.<br /><br />What if he was right?&#34;<br /><br />Before going into Breaking the World by Jerry Gordon, I was mostly unfamiliar with the Waco, Texas standoff between the FBI and the Branch Davidian Church. I had heard of David Koresh and knew he was a cult leader of some kind, but that's where my knowledge of the massacre stopped. When I was approached to read this book for review, I decided to do a little research on the subject beforehand, and wow. I am shocked that I knew so little. It's a crazy story for sure, and if you don't know about it, I recommend brushing up on it before reading this review.<br /><br />Breaking the World follows a teenager named Cyrus who lives at the church. He was dragged there by his mother who is one of David Koresh's many wives. Cyrus doesn't believe any of Koresh's teachings but he doesn't think Koresh is a bad guy, just a bit out there. Well, everything Cyrus thought he knew changes when the FBI storms the church and begins attacking and killing everyone he loves. It's not long before Koresh's teachings seem to be confirmed through the actions of the FBI.<br /><br />This book takes the Waco incident and turns it on its head, asking &#34;What would it have looked like if David Koresh had actually been right?&#34; The answer: crazy, just like him! The novel opens with a bang and just keeps going from there. It is a real ride, never letting up for even a second.<br /><br />Aside from the break-neck pace, Jerry Gordon makes some strong points about the actual event, implying that the FBI should have handled the situation a bit differently. They were after Koresh but wound up killing over 80 others in the process, most of whom were weak minds following what they were taught, as well as their children. It truly was a massacre.<br /><br />Overall, I found Breaking the World by Jerry Gordon to be a fascinating and entertaining read. I recommend it to fans of apocalyptic stories and anyone interested in cults.";1525880903106;"A fast-paced and sympathetic look at the Waco, Texas standoff that asks ""What if?""";AEZYUCFLZ5EL3LVKFMFXD2DITILQ;False
1944807004;0;1944807004;5.0;Dolly the Mermaid is a joy filled and uplifting story of magic! Bring out your inner child or read with a child! Susie brings out unique sparkles of possibility in the readers mind!;1489851204000;Susie is amazing;AHTTRW3LMXQQJZL3XHC3AVHPDWRQ;True
B01KKTNCYG;0;B01KKTNCYG;5.0;Wow!  What an inspiring read from a remarkable woman!  I grew up watching the movie version of her life, but reading her own words made the whole experience way more intimate and exciting.  The book and movie are totally different, but both are wonderful!  Even though Sonora wasn't impressed with the movie,  I will always love it!  (Prob cause she couldn't see Michael Schoeffling!)  Such a great read and life message!;1506552284319;What a woman!;AG5IY67RNSRPRWGRTM7EJHZYPBJA;True
1451668732;0;1451668732;5.0;Makes great reading. Her life in music and how she became famous. Fame did not change her, she always remained down to earth.;1483381634000;Makes great reading. Her life in music and how she ...;AFTTUGG27NIGPSEA3BJ3AHCTN2IQ;True
0385073534;0;0385073534;5.0;In just reading the note from the author, I must say this is something we should start in EVERY school.  How things used to be done is something we all need to know.  From survival tatics to just knowing were we come from.  Just wow, what a great book and teaching idea.  Thank you;1360327585000;what we al should know;AHQ7JYJSMR32SGLA5GMMGDFTKRCQ;True
0545075521;0;0545075521;3.0;"My kids weren't as excited about this book as I thought they'd be; that's why the mediocre rating.";1506619776987;Three Stars;AFDGK33X6KUW53IDNNWMVYRNVMYA;True
1641772069;1;1641772069;5.0;I like how the author works hard to be unbiased and give true history and facts all in a timeline that brings the whole picture together. Very good read.;1642444782511;Very Informative;AF67BJMOG6XZT45QSS434CV4EJ2Q;True
1593370423;4;1593370423;2.0;I really enjoy Indian food, and was looking for a cookbook that would allow me to fix my favorites at home.  I am disappointed.<br /><br />Most of the dishes I order when eating out (Rogan Josh, Lamb Korma, Gulab Jaman, etc.) are not in this book.<br /><br />I will continue looking.;1174053088000;This book is missing a lot;AGUZFYSOAV2TAHEYBLSD7UH45BHA;True
0312265093;1;0312265093;5.0;Very informative ! :-) amazing;1410131129000;Five Stars;AFV2CD5PZ6JGM2HKUZ4NEFOY5P2Q;True
1580085784;0;1580085784;5.0;Book is exactly as described. Shipped quickly. Thank you.;1463610813000;Five Stars;AEWZXDXZMSGKYDVBRNCIRWLPG7BA;False
1609589068;2;1609589068;5.0;You have a girl with lots of questions? This book has lots of answers.  Easy format to read and straight forward answers.;1508792732930;Fun to read and helpful.;AFPCAXAGMVFGS45DNMZYHNVUMVXA;True
B0167CNCFY;1;B0167CNCFY;4.0;Not Stephen King's best.  Not as good as the first two of the trilogy or the sequel - the Outsider.  The premise of this one was just a little too outlandish and it wasn't scary enough to overcome that weakness.<br /><br />But it was still a well written and enjoyable read.  But, unlike some of King's books, doubtful that I will ever re-read this one.;1551366868747;It Is Still Stephen King;AGIH5MAMK6COZGQPJI7GEMO5RVFQ;True
B00L9B7IKE;0;B00L9B7IKE;5.0;Fun to read, I really got into it!;1429810916000;Five Stars;AGJDGOZ52DAEGGPTLD2QTQNFVGRA;True
0515153346;0;0515153346;5.0;Another outstanding book by a master author.  Love her books.;1430566388000;Love her books;AG7NGPQ3YOA6WLK7GGO6GICADHMA;True
B085HNSRQK;0;B085HNSRQK;5.0;The letters to search were out of alphabetic order, which is good.;1645458816752;Great for 3 yr old boy;AGRANTSHZXJIVT37RPPFRRWOXJIA;True
1608870103;0;1608870103;5.0;This was a cute little book. It's well-made and funny to flip through. It's perfect for a Pepe fan, or maybe as a gag gift for a teenager or something. It could be a little bigger/longer, but it's still good.;1495106136000;Good Purchase;AHDHT34UALQZLYTZ7HE2T3JCFYKA;False
031252191X;0;031252191X;5.0;Worked well for my granddaughter as a preschool aid during the coronavirus.  Wish there would have been more choices for the upper numbers, but it is worth every penny.;1588105530280;GREAT BOOK for 4 year olds;AFX2JVP6GU3JJG62W4Q33X2LXU7A;True
151326110X;1;151326110X;3.0;This book and the builds are cool but really you need like a whole bunch of adult Legos. I couldn't find half of what was needed for anything so it didn't work for us.;1567031167309;Cool but complicated;AHJ3FL3AAYTVY2KKCFYDWM6IBZEA;True
B078JZZPFJ;0;B078JZZPFJ;5.0;Lottie Parker and company can really take you on an adventure.  I can't wait for the next one!  I love the  quirky  characters of Ragmullin.;1528087178570;Another great read from Patricia Gibney!;AGUID3YP2MPHLX6TY5EA3AH2O66Q;True
1572819146;7;1572819146;1.0;Incomplete. Asked for my money back.;1568327250618;Could've been good, but missed some cards!;AGCF6ICJ4OFYVLSMWOHORW5XHZKA;True
B07GFTF8CT;0;B07GFTF8CT;5.0;A great story, well read, that reveals a story of individual courage, sacrifice and over coming great odd against succeeding.;1643912604367;A Great Story Well Read;AFH6QHBNBRDJUKETVWRV3YE5ZJ6Q;False
B095VGYJLZ;0;B095VGYJLZ;5.0;Ghost and Laila were perfect. There were struggles in the beginning due to Ghost thinking he was going crazy when he kept seeing his ex girlfriend that was supposed to be dead. When he finally finds out she's alive and been in witness protection all this time and then to top it off she is in major trouble, he has to save her at all cost. Must read to find out if they reach their HEA.;1669859539612;Loved it;AHI4Q42Q7F4PLLRPAPD4GIJQRVDQ;True
0985737557;20;0985737557;5.0;Wow! Great read. This book sheds light on our people being here in ancient times. So much information has been purposely hidden from us. Some evidence was intentionally destroyed out of ignorance. I don’t want to give spoilers but I highly recommend this book if you still believe millions of Africans were brought to the Americas. Looking forward to part 3.;1615590926605;America’s truth;AH4DTPHUXTHOVWVKD26MHYCU2YMQ;True
B0BJYCZDRR;0;B0BJYCZDRR;5.0;Easy to color;1677023916321;Cute;AHDAYKWIVIDEV3G7MWDZJFKAKTOA;True
1250080401;0;1250080401;5.0;I couldn’t put this book down! This was my first from the author, I will be reading more!;1550804800406;Excellent Historical Fiction;AEJODFHPRR4PQYKFOVLDRVKBDL3Q;True
0874871735;1;0874871735;5.0;Could not find this one at any local music store.  The ones I did find were outdated. Perfect for anyone who is using Suzuki methods.;1377800942000;Perfect;AFHX2JLUVWG274YPNRPAE3N7TEUQ;True
081380356X;3;081380356X;4.0;I don't know why, but I expected this book to have more about behaviors, breeding, and natural habitat. Instead it is completely about anatomy... which is good to know, but not what I was after. That could be completely my fault though, for misunderstanding.;1266628495000;informative, not what I expected;AHFI6KTVY4PUFTMYFH54W4J5LMPA;True
0441019293;5;0441019293;1.0;I understand that this is a book about a video game, but have a little more respect for your audience.  If you can't manage that, at least have some respect for yourself (to the author).  Your name is on the front cover and at some point an editor should have taken you aside and pointed out the irony of the assassination you were performing against your good name.  *Phew*...now that I've got that out, here's what I didn't like about the book.<br /><br />The protagonist, Ezio, never escapes his adolescent view of the world.  Sure, he goes from the privileged, devil-may-care, lifestyle of a rich bankers son to a celibate assassin, but his outlook on life never shifts to one of maturity.  The book pretends to be a coming of age story, where the son takes his father's mantle and continues a secret family tradition.  Instead, Ezio just comes across as an angry 13 year old.  He broods, he pouts, he lashes out at those who injured him...yawn.  Adding insult to injury is the way the author just 'gives it away'.  There is no suspense in this book...none.  On one page we find out that there is some new mystery Ezio must unravel and on the very next page, the secret is revealed with all the art and sophistication of a sledge hammer.  How in the heck do you take incredible ingredients like Renaissance Italy, secret societies from the Crusades, revenge, and love and write a book that stinks like the fart of a drunken Beagle?  Boooooo!;1315917855000;Rubbish...;AEQ3XAY55X4LNQ7FLMBXSWDFEC4A;False
0060505257;28;0060505257;3.0;"You know when you start a Bernard Cornwell book you can strike certain items off a laundry list: undervalued superhero, check; bloody violence, check; loyal friends, some disposable, some not, check; fantasy chick, check; pitiless villain, check; final battle where the hero triumphs, check; an opening to the next chapter in the series, check.  Cornwell never disappoints, nor does he ever really surprise.  He is a guilty pleasure of several hours of, i don't want to say mindless reading, predictability.<br />  Here Richard Sharpe circa early 1800's, oops, I mean Thomas of Hookton circa 1340's, overcomes deprivation and violence to battle to an all-too-certain victory.  Instead of being a sharpshooting rifleman in Wellington's army, Thomas is a sharpshooting archer fighting in the Hundred Years War.  And I hope I don't sound like I'm above it all.  I'm not.  I love it.  I love the violence and sex and can't wait to read the next one...already out: 'Vagabond'.  I believe every arrow unswervingly shot.";1046528623000;Put your brain on hold...the zen of cornwell;AGOD7MUAGPWOCVDT457RZZK23DLA;True
0399556753;0;0399556753;5.0;Megan Miranda has done it once again. This page-turner is the perfect mystery.  She manages to immerse her reader into the scene and makes it feel as though you're the one solving the mystery alongside Jessa. The way she inserts hints all the throughout the book and then brings them all together in the end was impressive and clever.<br /><br />This is a must read for everyone!;1559234505675;You won't regret reading this!;AG5COIC3VNAS274Z76WUUPJKNRUQ;False
1483815846;1;1483815846;5.0;Reviewed 3months after purchase.<br />Bought for my son to help keep him on track ob breaks. Very detailed. Will buy again.;1492632709000;Great for breaks;AGEP2TIXNGX4GQLSNYTZYTKU43PA;True
1935274155;12;1935274155;2.0;My son is in 5th grade and struggles with reading comprehension. This books is way too elementary for him and probably for a functionally average child with autism. No higher than 1st grade level.<br />I bought 2 copies and am returning them both;1306260239000;Very elementary;AHBKN572XB7GBTXOYFJ65TZZSZYA;True
B00DPM7SV4;0;B00DPM7SV4;5.0;"I liked the cast of characters and the suspense.  A great ""who done it"" story reminiscent of Agatha Christie. Loved it! Huh";1421023001000;Can't put it down!;AHQSMHOGEG4AEPPOTG4QEELFQHRA;True
0998844705;0;0998844705;5.0;My 8 year old niece loved this coloring book. Highly recommend!;1515255034461;Five Stars;AHEN4OF7P3YRULWBOIZPZKB5MA7A;True
0307592200;5;0307592200;5.0;"The story of the murder is just bizarre -- cut up body all over New York, no head? -- but the attendant nuttiness of the newspapers' making this the ""Murder of the Century"" is fantastic! Murdoch's papers clearly learned their tactics from Hearst and Pulitzer -- despite the gravity of the case, Hearst's and Pulitzer's shenanigans will make you smile.";1325012142000;Buy for the murder, read for the Hearst-Pulitzer war!;AGJP7GCCN3G4JQTPQLHAQV6LWACA;False
0130473928;0;0130473928;3.0;When people talk about civilizations being dragged through the age of industrialization this book should also come to mind. While there is a lot of great information in the book, there is no mercy if you do not understand a topic or have someone to explain it effectively. These authors grab you by your hair and drag you through all the necessary information you need to get the material into your head. It is a very technical book and you really need someone to explain the content being covered, otherwise you most likely will not understand what is being covered.;1577018050084;A lot of material;AGW6644F7RTVATH7ZVQHPLYMLOVA;True
0692302891;0;0692302891;5.0;Wonderful book and terrific read! One man's story of adventure and adversity on his travel by bike across the United States. An insightfully written memoir of the trials and triumphs of completing a dream. I knew how it ended and yet I was on the edge of my seat throughout the book. You will not be disappointed. A great book written by a great guy!;1434471579000;Wonderful book and terrific read;AE65UACNYXUEIOJBNZVOZSN5PGIA;True
0525576703;4;0525576703;1.0;complete disarray;1562909630708;terribly edited;AGO7C7C74LYVSUF2UMPQ7IVKXNGA;True
161218605X;5;161218605X;5.0;Could not put this book down once I started! Definitely one of my all time favorites;1675921555235;Exhilarating 👏;AEEDRBEIYMMDZH5E2K5MPNKPWZTA;False
0973864966;0;0973864966;4.0;Whether you ever owned a Commodore computer or not, this book is must read for any fan of vintage personal computing.  The personalities involved and the trials they face are colorful and fascinating and the text itself is well written and engaging to read.  I haven't finished it yet, but am really enjoying this alternate perspective on the dawn of the personal computer.  A Very in depth look at the birth of the 6502 with frequent walk-ins featuring Gates, Jobs and all the big names from that time.  If you lived through those times, this will be a welcome trip down memory lane and will fill in more details that you never even knew you didn't know.  If you didn't, sit back and enjoy.  Either way, you'll never see those old machines the same way again!;1440187015000;Great Read For Fans of Vintage Computing;AHOTSZWARBMJJ2K4WSRPQPJD25CQ;True
0593358481;0;0593358481;3.0;I found this storyline to be a little quirky.  I enjoyed the family and felt for their fight to save their home and neighborhood.  There are a lot of good teachings in this book, about life, love, being a woman, and the pursuit of happiness and I really liked all of these.<br /><br />It isn't until the end of the we learn the why behind the quirky behaviors,  I'm not into spoiling a book for readers but I can tell you that this was quite a revelation that made me put down the book for a while in order to digest the information.;1663599947412;Good family drama with excellent teachings/lessons on life;AGTAGWGUZJWY55BI2W7FEI5B5CUA;False
143918965X;0;143918965X;5.0;good book;1492784990000;Five Stars;AEIDP4RRRTO5QNWSMCNTGOEZKLVA;True
0888395469;5;0888395469;4.0;"John Green is one of the alleged most authoritative names in bigfoot research and is classified as one of the Big 4 alongside Dahinden, Byrne, and Krantz. The ""Best of Sasquatch"" is the reprinting of Green's early books, ""On the Track of..."" and ""Encounters with..."" bigfoot/sasquatch. There is also an 'update' segment in the book to help bring it up to speed.<br /><br />It's great to see the books reprinted and the cover art for the book is well done. The update section is all too brief and Green spends little time or page space to give any really gripping information or update material, but this is standard with both of the books republished here also. Keep in mind, Green is a newspaperman by choice and trade, he's a 'bigfoot researcher' in his spare time. The books of course cover the classic stories of Ostman, Baumann, Ape Canyon, Patterson film, William Roe, and the Chapman's Ruby Creek. These are found in nearly all the books on the subject. The important thing here is that these are among the first real bigfoot/sasquatch based books sent into circulation so is actually some of the earliest printed tellings of the stories. Throughout the rest of the books are very brief encounters, incidents, sightings, etc.. that are convoluted and crammed together with little sense of flow or smoothness. It's like reading a newspaper that has a certain amount of space to stuff in as much info as they possibly can.<br /><br />The books are very quick reads and give a wide range of compacted stories. As for people calling John Green the authority on bigfoot research... collecting newspaper stories and dropping some money to go look at old tracks does not an expert make (but then what is a ""bigfoot expert"" anyway). Green has simply collected a massive amount of stories from a variety of sources, compiled them into his ""computerized database"", and then dropped enough of them together to form a few books. He offers no real theories on the creatures or makes any serious speculations, he's simply a newspaper guy that rounded up his favorite stories and put them into an order to form a book.<br /><br />But I digress... overall, very well done for being on the forefront of sasquatch material, it gave people a large scope on the range and variety of sightings/encounters. These books have probably been the most influential in the various books that have been published since. Green's best work is ""Sasquatch, the Apes Among Us"" but this book is still absolutely necessary for any bigfoot collection.";1127402989000;"One of the ""Big 4""s collection";AHRTW64D7UD6X3IZUAQ2WHCPQAHQ;False
0887431453;0;0887431453;3.0;Good pictures,paper is leaking color;1599008674489;Disappointed;AHMSDKJKIKYIFUCJE6XTDEPW4NPA;True
1672480736;0;1672480736;5.0;This book is life-changing, heartfelt, and relatable.  For someone that lives on fast forward naturally, this is a beautiful reminder to slow down & care for myself.  Highly recommend this great book!;1576123437270;Must-read!;AF2EDCK3HRXNJKLSSO75UDXF3FUA;False
0373772335;0;0373772335;2.0;"This is the first Brenda Joyce book I've read.  It was a very difficult experience to say the least.  It wasn't so much the story, which I thought was fair, it was the dialogue.  It was tough reading the Scottish accent all through the book.  Very difficult to get used to.  I think I might have been able to get into it more if I could get past the accents and the old world way of speaking.  The characters were so so.  Malcolm was truely a sexist which of course would go with the historical time period, but Claires ""She woman"" approach kind of turned me off also.  The sex was suddenly there then suddenly gone.  No passion built into the relationship which made the story rather boring.  I have two more of her books, I hope that I enjoy them much more than this one.";1250142024000;Tough to get through;AEZSE443RFV5BYQHM7EXVYVFCQ4A;False
087842346X;1;087842346X;5.0;I felt like I learned more about where to find rocks in 10mins of reading this book than I have in hours of goggle hunting. I’m enjoying the book and looking forward to planing my rockhounding adventures.;1626914379008;Good information for rockhounds.;AFGU7GKDP75HGFI35PD2GOAXGRWQ;True
0310282756;0;0310282756;5.0;Love it...just what I need to read daily!;1428106072000;Five Stars;AEARL2S2R7Q45NBENAW655GV62MA;True
193604563X;0;193604563X;5.0;Very nice!;1417047393000;Five Stars;AFGB4FSMBYIOGNIJIECBJMGWX3ZQ;True
1296609774;0;1296609774;5.0;Great book !;1509537191983;Five Stars;AE7AYWPJ364APNLDQNVQTZX2KNOA;True
1933107006;0;1933107006;5.0;Helpful.;1414778795000;Great seller!;AEURDYSMNOHV4G6KHY22N2WUAZEA;True
9915936648;1;9915936648;5.0;"[[VIDEOID:cabb373694b89be3a25d22b4ecd07c4d]] Me encanta este libro, me siento identificada con la mayoría de sus pensamientos; como si los hubiera sacado de mi propia alma….";1644068659447;Encantada;AHX6U2MJ377L5MQPFQP6GKTTQVOQ;True
133820677X;0;133820677X;5.0;Can’t beat 5 books in a hardcover for this price! My 8yo loves this series! :);1641433790498;Awesome!;AGUYRO5GMLAS4RLD5ATTKUT4KUSA;True
1606905856;0;1606905856;5.0;I loved how all three of the volumes connected and the stories intertwined!;1537718917126;Great trilogy;AGGTJJD3VZ3MA7Z326CYHDT7M5ZA;True
0062469835;0;0062469835;5.0;Loved this book! Very interesting.;1530050390899;Great read!;AEW6OY4W4U7N6ZBY5PC4AGIO3H7Q;True
B07BJZJ34M;0;B07BJZJ34M;5.0;This is the second book in what I am hoping will be a longer series. Ian Hamilton is a character with real emotional problems and personality flaws. He's grown since the first book but not by much. Which is good because people don't change overnight. Even when he's exasperating you still like him. He's like that friend who drives you crazy but you have their back no matter what.  The real life characters of Dr. Bell and Conan Doyle felt true to what I knew of the real people. It was fun to catch the hints of things to come with Doyle. All of this character development takes place within the story without being too much of a distraction. In some ways it felt a bit like a diversion to throw you off the murder mystery.  I really hope this series continues. I love the time period and the Edinburgh setting. I had an idea of the ending but I didn't really figure it out so I had to wait for the author to finish to get it. That doesn't happen often in a mystery.;1540660455957;Edinburgh Dusk;AG7U2HWMWC5CUMHYO34OQJVPLXSA;True
1647221579;0;1647221579;5.0;Arrived timely & well packaged  was a gift for my daughter-in-law. She was thrilled to get it & is a true Nightmare Before Christmas fan!;1674934508627;Great recipes for anyone.;AHO564D4KU4RNYULR5CXJTSCT73A;True
1984898329;0;1984898329;5.0;Love reading and EL James. Book kept me very interested;1564350156510;Another great EL James novel;AH4XN6HLWS32JZ4PAKYG6RRNZY5A;True
B00L9B7IKE;0;B00L9B7IKE;4.0;Good...but not GREAT.  It took me a while to sort the characters, particularly the speakers, and I was not sympathetic with any of them.  The plot WAS compelling and it was definitely a page turner.  I am glad that I read it, but would not rave about it to my friends... only gently recommend it.;1426960413000;Good..;AEX37RVUP6C5OVYBLGUC2I57AVYA;True
0316018775;0;0316018775;3.0;This book was okay.  The murders are vividly described.  The motivation is somewhat clear.  Not sure where the narrator is supposed to fit in the big picture, nor why he fits there.  The ending fails to bring the justice that you want to see occur.  I guess we will have to see if this turns into a series.;1250038872000;An Okay Audio Book;AET7PFHG6TVBFQJFOAMWS2YEE6DQ;False
1790628962;0;1790628962;4.0;It was a present for granddaughter.  She lost interest quick.  She’s 8.;1558068355803;I thought it was cute.;AFJPUKIRQKCLJFPTGK67KCD7BCIQ;True
1400231795;0;1400231795;4.0;The driver delivered to the wrong apartment. Tge product is excellent and the delivery was very fast;1637878979265;Excellent product  The delivery was fast but tge  Driver delivered  to the wrong apartment;AHO5LIVYWHF4TKY5VCDVFS5GCWZA;True
1680522337;0;1680522337;5.0;Great Niece Loved it;1546813799042;Read to Them;AEMIRCMD44FBEGD5PTEIMMMR2HCQ;True
1615641556;1;1615641556;5.0;Awesome recipes for the veterans smokers out there and good advice for the newcomers. You won't be disappoint.;1417780296000;GOOD BOOK IN MANY WAYS!;AHHPDERK4Y2YTPPE6ZSZSCIJSDIQ;True
1368071066;0;1368071066;5.0;Gave this as a gift and it was a huge hit. Real recipes inside to try and they look delicious. Even if you don’t cook, it’s a funny read!;1641332788718;Hilarious!;AHBA3ESFLDYBDXMPCXPOOV6BTROQ;True
0763655988;10;0763655988;1.0;Wonderful illustrations. Very cute until the end.  It's truly sad because it could have been an excellent book.  Children's books should inspire and lift hearts.  This is just a mean vigilante story dressed up so it sells.  Read it before you buy it and be prepared to explain what happened to the bunny to your children.;1338230346000;Disappointing;AERLJO7AJG2KEOQLDGVCJ4E6OIYA;False
1620879905;0;1620879905;5.0;Enjoying this wonderful cookbook very much!<br />The illustrations are beautiful and the recipes are delicious.;1647984918288;Beautiful illustrations & great recipes!;AH7DHAFTXGHKRXCEQ7YR7O7P46KQ;True
B0BTXC32XM;1;B0BTXC32XM;5.0;Great book! Just a few chapters in and I am loving it. Gritty, and written at a fast pace with great action. Right off the bat it sets the tone for the rest of the book. Reminds of the old English Stories about Joe Hawkins, a thug and leader in the streets! Great read!;1679349811418;Remain Silent;AHNOVEWUO6NK2TA7LYQYEMAO5EXA;True
076362344X;1;076362344X;5.0;this story explains how everyone is special and unique just the way it is. Encourages child to express themselves and to avoid criticism.;1366887572000;Gaining confidence;AELYHKAOHZ2BBOXBCOVXO3UP5VZQ;True
1101937602;2;1101937602;5.0;Our family loves the Penderwicks!  Both my 10 year old and 6 year old girls enjoy these books tremendously.  They remind me a bit of the Ramona Quimby series: life told from the perspective of children.  Great writing, well-developed characters, some adventure without being scary.;1517946705510;We love the Penderwicks!;AHTFYKRBLYOETAN27WJJFF3IJ6YQ;True
1951710010;1;1951710010;5.0;This is a great book for young adults . The author does an excellent job of navigating through some tough issues that teenagers go through.  The story has moments of laugh out loud humor and sarcasm but also has a serious side that makes you feel the character's  sadness, regret and pain.;1594493975789;Excellent book;AHUYFUT6F4HH7HQYXM5N7WUZLLAQ;True
1419750380;0;1419750380;5.0;YAAAAASSSSS to both kinds of adobo, laing, tinola, bistek and alllll the cocktails. Angela made a dope looking cook book nonetheless one that’s full of wonderful easy to follow dishes from the best The Philippines.;1666213993425;SOLID simple recipes to up your Filipinix food game;AFC232ZGPX3NB2IRR3CFVM7WFNMA;True
1421593408;0;1421593408;5.0;amazing;1617984852290;amazing;AH3KSVEETPGCLGBHEQXIJDTHMDBA;True
B01071REAA;0;B01071REAA;5.0;Joe Pickett stories are the best....CJ Box great author;1466298964000;Another Great Story from CJ Box;AFSXD6K7I6TB6JIXDD5MTU5K7N3A;True
0786714328;9;0786714328;5.0;"Set in 1958 during Mardi Gras, Bourbon Street opens with Deke Watley, a nomadic gambler who has accepted an invitation to a high stakes Poker tournament sponsored by one of New Orleans's notorious residents, a blinded, aging gangster, August Moreau.  Carnival is in full swing - filling the streets with a myriad of bejeweled masked strangers. However, when Deke meets his fellow opponents, he realizes they are as equally eccentric.  Alex is August's angry, mulatto son from an island prostitute rumored to have dabbled in voodoo; Honey is the retired madam of one of the city's largest and most lucrative whorehouses; milquetoast Pritchett is August's lawyer and the keeper of secrets of all the dirty deeds; Pritchett's wife is a jealous whore-turned-housewife who has not changed her ways and finds pleasure in the backseats of cars along dark streets; and Hannah, a blonde bombshell, is August's young mistress and Deke's former love from a distant past.<br /><br />Although fairly short in length (169 pages), the suspense builds from the opening pages and accelerates as the plot thickens to involve all the above mentioned players (and others unnamed but equally enigmatic) to weave a tale of revenge, double-crossing, murder, and an unexpected finale (at least it was a surprise to me).  The characters are wonderfully broken and tormented - each nursing their wounds as best they can.  Gaiter's writing is strong as reflected in the vivid images he describes - I saw the atmospheric haze, I felt the heat, I heard the music, I inhaled the cigarette smoke, and I visualized the sweat dripping from the characters.  He added more realism by carefully interlacing the complexities of race relations and social inequalities of the day amid the decadent backdrop of the Big Easy.  I enjoyed the story and highly recommend it to those who might enjoy reading about this era and the suspense/crime genre.<br /><br />Reviewed by Phyllis<br /><br />APOOO BookClub<br /><br />Nubian Circle Book Club";1114037563000;Bravo!  Great Debut!;AFCNIUH7N55MT22DN6GUGR6I6Q4Q;False
1618930745;0;1618930745;5.0;Great keep sake - also order another as a gift.  The pictures are amazing - it was nice tribute to JFK;1392730830000;Kennedy Book;AGNIEJ2L3KTELFW44LZUJGP7SCCQ;True
1437701515;0;1437701515;5.0;Great condition;1445266091000;Five Stars;AHCB7YGF44UFB6SPNAERDDNYGJ4Q;True
162029172X;0;162029172X;5.0;The wife bought one for son-in-law.  I was so impressed that I bought one for myself.  Prayers/reflections/devotionals organized by themes for those times when we really NEED God but aren't sure how to connect with Him.;1456267279000;"""When You Don't Know What to Pray""";AFQIQPSEKY6SKUHKFGPGQ77NJM4Q;True
0578373033;0;0578373033;5.0;I enjoyed reading this book and the different perspectives of how people navigated the pandemic.  There was and continues to be a lot of emotion and concern around this unprecedented time. I’m thankful for Mike’s historic literature that captures this moment in time.  Mike writes from a place of authenticity and acceptance and captures the inter-connectedeness of our reality.;1670201558915;Recommended;AHDZRVILZR2PISDGJ5LGDWNLWUOQ;True
193864400X;2;193864400X;5.0;A fast, easy and pleasurable read.  The story flows nicely, and the ending took me by surprise.  I look forward to more from the author.  Definitely pick it up.;1356363305000;Requiem Rules!;AGG6WT6WKLF4C47UCPGTB6M2H6LA;True
B08HPJYLV5;0;B08HPJYLV5;5.0;essential information !;1649512136740;these books are must haves if you do tube amp work!;AE336VVWS74K453FUPWHGZ5IHZTA;True
0077493168;0;0077493168;5.0;Exactly what I needed at a fraction of the price.;1446752600000;Great Price!;AEGII2GTCLM66OCNJTHWOQOL6DPQ;True
1480216895;1;1480216895;5.0;One of the most important books ever written on vaccines;1582696258414;A must read for anyone concerned about vaccines;AFV6JVQ3FX6OM5NQYVKDS3DRDFYA;True
0316499773;1;0316499773;2.0;"As a lover of horses and books about them, I really wanted to love this book by its famous author; however, I found the dialogue plodding and dull, often crass, often reminding me of a soap opera, and the only reason I listened to the end was that I liked the plot even though the process was annoying. I don’t understand how Louise Penny could rate the book so highly, as I love her books and they always keep me interested.";1644457607275;Not a riveting horse novel;AEYUR7YASZJTB7YQ4ATTZH4TTGZQ;False
0060083123;0;0060083123;5.0;But of course I have all of Rachel's other books, so I guess I'm rather biased.  :);1462241457000;Rachel Ashwell Fan;AH7OBKPLJQPISCSIZUZEYKG6P6WA;True
1892764040;0;1892764040;5.0;Nicely done... as expected.;1455670225000;Five Stars;AGZ76YL64E7KBDWBFFU26BMZBFEQ;True
0738206369;0;0738206369;5.0;good book  Lots of great insights into Feyman and how honest he really was as a scientist and a human being!!;1493696002000;good book Lots of great insights into Feyman and how ...;AHISTBEH34F3Q37XW7QA3DXPMMEQ;True
